TIME_PERIOD,OBS_VALUE
11/3/2009,10.0085
11/4/2009,10.0773
11/5/2009,10.1506
11/6/2009,10.1467
11/9/2009,10.2292
11/10/2009,10.217
11/11/2009,10.2641
11/12/2009,10.1867
11/13/2009,10.1493
11/16/2009,10.2166
11/17/2009,10.1544
11/18/2009,10.2111
11/19/2009,10.1491
11/20/2009,10.1154
11/23/2009,10.2233
11/24/2009,10.2229
11/25/2009,10.2975
11/26/2009,10.2882
11/27/2009,10.1866
11/30/2009,10.2564
12/1/2009,10.2895
12/2/2009,10.3009
12/3/2009,10.3224
12/4/2009,10.2869
12/7/2009,10.0982
12/8/2009,10.0869
12/9/2009,10.083
12/10/2009,10.0556
12/11/2009,10.0755
12/14/2009,10.0013
12/15/2009,9.9286
12/16/2009,9.9416
12/17/2009,9.7943
12/18/2009,9.7893
12/21/2009,9.8105
12/22/2009,9.7498
12/23/2009,9.7482
12/24/2009,9.831
12/28/2009,9.8386
12/29/2009,9.8569
12/30/2009,9.7861
12/31/2009,9.835
1/4/2010,9.8238
1/5/2010,9.8598
1/6/2010,9.7973
1/7/2010,9.7663
1/8/2010,9.7449
1/11/2010,9.9174
1/12/2010,9.8863
1/13/2010,9.9419
1/14/2010,9.89
1/15/2010,9.813
1/18/2010,9.8097
1/19/2010,9.7488
1/20/2010,9.6481
1/21/2010,9.6012
1/22/2010,9.6498
1/25/2010,9.6607
1/26/2010,9.6157
1/27/2010,9.6067
1/28/2010,9.557
1/29/2010,9.5343
2/1/2010,9.499
2/2/2010,9.5147
2/3/2010,9.5463
2/4/2010,9.4532
2/5/2010,9.347
2/8/2010,9.3355
2/9/2010,9.3935
2/10/2010,9.3847
2/11/2010,9.3757
2/12/2010,9.2737
2/15/2010,9.2977
2/16/2010,9.3264
2/17/2010,9.379
2/18/2010,9.2703
2/19/2010,9.2375
2/22/2010,9.3017
2/23/2010,9.2686
2/24/2010,9.2485
2/25/2010,9.2087
2/26/2010,9.2629
3/1/2010,9.2326
3/2/2010,9.2485
3/3/2010,9.3111
3/4/2010,9.3303
3/5/2010,9.2718
3/8/2010,9.3269
3/9/2010,9.2544
3/10/2010,9.29
3/11/2010,9.3231
3/12/2010,9.3953
3/15/2010,9.355
3/16/2010,9.3672
3/17/2010,9.3898
3/18/2010,9.3245
3/19/2010,9.2486
3/22/2010,9.1961
3/23/2010,9.2285
3/24/2010,9.1054
3/25/2010,9.1183
3/26/2010,9.1161
3/29/2010,9.1958
3/30/2010,9.2025
3/31/2010,9.2006
4/1/2010,9.1937
4/6/2010,9.1438
4/7/2010,9.1054
4/8/2010,9.0739
4/9/2010,9.1331
4/12/2010,9.2727
4/13/2010,9.2712
4/14/2010,9.2932
4/15/2010,9.2451
4/16/2010,9.2383
4/19/2010,9.1698
4/20/2010,9.2047
4/21/2010,9.1304
4/22/2010,9.1056
4/23/2010,9.0881
4/26/2010,9.0937
4/27/2010,9.0715
4/28/2010,9.0401
4/29/2010,9.0484
4/30/2010,9.0878
5/3/2010,9.0352
5/4/2010,8.9352
5/5/2010,8.8223
5/6/2010,8.6882
5/7/2010,8.7
5/10/2010,8.8533
5/11/2010,8.6715
5/12/2010,8.6611
5/13/2010,8.5943
5/14/2010,8.528
5/17/2010,8.4315
5/18/2010,8.4851
5/19/2010,8.3772
5/20/2010,8.4215
5/21/2010,8.5326
5/24/2010,8.44
5/25/2010,8.3495
5/26/2010,8.4059
5/27/2010,8.372
5/28/2010,8.4599
5/31/2010,8.4031
6/1/2010,8.3021
6/2/2010,8.3448
6/3/2010,8.3768
6/4/2010,8.2355
6/7/2010,8.1706
6/8/2010,8.1558
6/9/2010,8.2005
6/10/2010,8.2277
6/11/2010,8.2855
6/14/2010,8.3689
6/15/2010,8.376
6/16/2010,8.388
6/17/2010,8.4428
6/18/2010,8.4454
6/21/2010,8.4229
6/22/2010,8.3521
6/23/2010,8.3595
6/24/2010,8.3378
6/25/2010,8.3476
6/28/2010,8.3864
6/29/2010,8.2918
6/30/2010,8.3215
7/1/2010,8.3596
7/2/2010,8.4964
7/5/2010,8.4908
7/6/2010,8.5287
7/7/2010,8.5169
7/8/2010,8.5785
7/9/2010,8.5597
7/12/2010,8.5126
7/13/2010,8.5117
7/14/2010,8.6056
7/15/2010,8.6955
7/16/2010,8.8075
7/19/2010,8.7823
7/20/2010,8.7058
7/21/2010,8.686
7/22/2010,8.7123
7/23/2010,8.7446
7/26/2010,8.7666
7/27/2010,8.8345
7/28/2010,8.806
7/29/2010,8.8557
7/30/2010,8.8265
8/2/2010,8.8559
8/3/2010,8.9546
8/4/2010,8.9434
8/5/2010,8.9281
8/6/2010,8.9179
8/9/2010,8.9684
8/10/2010,8.8937
8/11/2010,8.8183
8/12/2010,8.6781
8/13/2010,8.6978
8/16/2010,8.7281
8/17/2010,8.7346
8/18/2010,8.7477
8/19/2010,8.7159
8/20/2010,8.631
8/23/2010,8.6391
8/24/2010,8.5719
8/25/2010,8.5751
8/26/2010,8.631
8/27/2010,8.6426
8/30/2010,8.6398
8/31/2010,8.6318
9/1/2010,8.7187
9/2/2010,8.727
9/3/2010,8.732
9/6/2010,8.7381
9/7/2010,8.655
9/8/2010,8.6267
9/9/2010,8.6248
9/10/2010,8.6138
9/13/2010,8.6558
9/14/2010,8.669
9/15/2010,8.7574
9/16/2010,8.7947
9/17/2010,8.7809
9/20/2010,8.7783
9/21/2010,8.8008
9/22/2010,8.9644
9/23/2010,8.9369
9/24/2010,8.9966
9/27/2010,9.0192
9/28/2010,9.0055
9/29/2010,9.1014
9/30/2010,9.1321
10/1/2010,9.1843
10/4/2010,9.1703
10/5/2010,9.2205
10/6/2010,9.2713
10/7/2010,9.3298
10/8/2010,9.2548
10/11/2010,9.2922
10/12/2010,9.2313
10/13/2010,9.3018
10/14/2010,9.3783
10/15/2010,9.3568
10/18/2010,9.2326
10/19/2010,9.2089
10/20/2010,9.2202
10/21/2010,9.3212
10/22/2010,9.2787
10/25/2010,9.342
10/26/2010,9.2691
10/27/2010,9.2212
10/28/2010,9.2667
10/29/2010,9.2437
11/1/2010,9.3325
11/2/2010,9.3608
11/3/2010,9.3559
11/4/2010,9.4915
11/5/2010,9.3752
11/8/2010,9.2939
11/9/2010,9.2651
11/10/2010,9.1346
11/11/2010,9.0772
11/12/2010,9.1
11/15/2010,9.053
11/16/2010,9.0355
11/17/2010,8.9548
11/18/2010,9.0529
11/19/2010,9.0789
11/22/2010,9.0638
11/23/2010,8.968
11/24/2010,8.8762
11/25/2010,8.8595
11/26/2010,8.8178
11/29/2010,8.756
11/30/2010,8.6658
12/1/2010,8.739
12/2/2010,8.7629
12/3/2010,8.8262
12/6/2010,8.8291
12/7/2010,8.8792
12/8/2010,8.7934
12/9/2010,8.7939
12/10/2010,8.8147
12/13/2010,8.8451
12/14/2010,8.9411
12/15/2010,8.8917
12/16/2010,8.8209
12/17/2010,8.8252
12/20/2010,8.775
12/21/2010,8.7598
12/22/2010,8.7144
12/23/2010,8.6785
12/24/2010,8.6807
12/27/2010,8.7102
12/28/2010,8.7414
12/29/2010,8.6976
12/30/2010,8.7659
12/31/2010,8.822
1/3/2011,8.7959
1/4/2011,8.8697
1/5/2011,8.7457
1/6/2011,8.6748
1/7/2011,8.5906
1/10/2011,8.5646
1/11/2011,8.5716
1/12/2011,8.5671
1/13/2011,8.7174
1/14/2011,8.797
1/17/2011,8.7759
1/18/2011,8.802
1/19/2011,8.8902
1/20/2011,8.8719
1/21/2011,8.9013
1/24/2011,8.9315
1/25/2011,8.9498
1/26/2011,9.0062
1/27/2011,9.0279
1/28/2011,9.0431
1/31/2011,9.0299
2/1/2011,9.0604
2/2/2011,9.089
2/3/2011,9.0511
2/4/2011,8.976
2/7/2011,8.9247
2/8/2011,8.9786
2/9/2011,8.993
2/10/2011,8.9605
2/11/2011,8.9164
2/14/2011,8.8662
2/15/2011,8.902
2/16/2011,8.8963
2/17/2011,8.9225
2/18/2011,8.9529
2/21/2011,8.976
2/22/2011,8.9929
2/23/2011,9.0272
2/24/2011,9.0551
2/25/2011,9.0513
2/28/2011,9.0912
3/1/2011,9.0816
3/2/2011,9.076
3/3/2011,9.0995
3/4/2011,9.1673
3/7/2011,9.1975
3/8/2011,9.1292
3/9/2011,9.1539
3/10/2011,9.0845
3/11/2011,9.0551
3/14/2011,9.1603
3/15/2011,9.1255
3/16/2011,9.1676
3/17/2011,9.2076
3/18/2011,9.2823
3/21/2011,9.3184
3/22/2011,9.3039
3/23/2011,9.2633
3/24/2011,9.2634
3/25/2011,9.2594
3/28/2011,9.2089
3/29/2011,9.228
3/30/2011,9.2381
3/31/2011,9.3036
4/1/2011,9.2592
4/4/2011,9.3094
4/5/2011,9.2654
4/6/2011,9.3579
4/7/2011,9.3442
4/8/2011,9.4115
4/11/2011,9.4374
4/12/2011,9.4638
4/13/2011,9.4687
4/14/2011,9.4075
4/15/2011,9.4389
4/18/2011,9.3199
4/19/2011,9.3399
4/20/2011,9.4716
4/21/2011,9.4708
4/26/2011,9.5418
4/27/2011,9.5508
4/28/2011,9.6161
4/29/2011,9.6456
5/2/2011,9.6218
5/3/2011,9.6024
5/4/2011,9.6636
5/5/2011,9.6198
5/6/2011,9.4158
5/9/2011,9.3496
5/10/2011,9.3218
5/11/2011,9.322
5/12/2011,9.1978
5/13/2011,9.2794
5/16/2011,9.2053
5/17/2011,9.2195
5/18/2011,9.2542
5/19/2011,9.2784
5/20/2011,9.2429
5/23/2011,9.1186
5/24/2011,9.1543
5/25/2011,9.1357
5/26/2011,9.1972
5/27/2011,9.2621
5/30/2011,9.2528
5/31/2011,9.3199
6/1/2011,9.3336
6/2/2011,9.3741
6/3/2011,9.3876
6/6/2011,9.4499
6/7/2011,9.4963
6/8/2011,9.4597
6/9/2011,9.4639
6/10/2011,9.3872
6/13/2011,9.3056
6/14/2011,9.3609
6/15/2011,9.2644
6/16/2011,9.1211
6/17/2011,9.2363
6/20/2011,9.2216
6/21/2011,9.2926
6/22/2011,9.3054
6/23/2011,9.192
6/24/2011,9.2059
6/27/2011,9.2038
6/28/2011,9.2272
6/29/2011,9.3235
6/30/2011,9.3416
7/1/2011,9.3663
7/4/2011,9.3714
7/5/2011,9.3528
7/6/2011,9.2592
7/7/2011,9.2118
7/8/2011,9.2072
7/11/2011,9.0903
7/12/2011,9.03
7/13/2011,9.1026
7/14/2011,9.1788
7/15/2011,9.1426
7/18/2011,9.0853
7/19/2011,9.1539
7/20/2011,9.1762
7/21/2011,9.1817
7/22/2011,9.2777
7/25/2011,9.2679
7/26/2011,9.3237
7/27/2011,9.308
7/28/2011,9.1874
7/29/2011,9.1793
8/1/2011,9.2746
8/2/2011,9.1228
8/3/2011,9.2008
8/4/2011,9.1621
8/5/2011,9.1164
8/8/2011,9.1552
8/9/2011,9.1745
8/10/2011,9.215
8/11/2011,9.0437
8/12/2011,9.1129
8/15/2011,9.144
8/16/2011,9.1657
8/17/2011,9.2466
8/18/2011,9.1785
8/19/2011,9.2006
8/22/2011,9.2232
8/23/2011,9.2513
8/24/2011,9.2205
8/25/2011,9.2169
8/26/2011,9.1988
8/29/2011,9.2442
8/30/2011,9.1892
8/31/2011,9.2133
9/1/2011,9.1138
9/2/2011,9.0977
9/5/2011,9.0202
9/6/2011,9.01
9/7/2011,8.976
9/8/2011,8.9629
9/9/2011,8.8266
9/12/2011,8.7443
9/13/2011,8.7316
9/14/2011,8.7818
9/15/2011,8.8136
9/16/2011,8.7836
9/19/2011,8.7125
9/20/2011,8.7529
9/21/2011,8.6991
9/22/2011,8.604
9/23/2011,8.5803
9/26/2011,8.6418
9/27/2011,8.6878
9/28/2011,8.7154
9/29/2011,8.7103
9/30/2011,8.6207
10/3/2011,8.4973
10/4/2011,8.3858
10/5/2011,8.5037
10/6/2011,8.465
10/7/2011,8.5413
10/10/2011,8.6297
10/11/2011,8.6758
10/12/2011,8.7534
10/13/2011,8.758
10/14/2011,8.8178
10/17/2011,8.7746
10/18/2011,8.7262
10/19/2011,8.8203
10/20/2011,8.8147
10/21/2011,8.812
10/24/2011,8.8343
10/25/2011,8.8528
10/26/2011,8.8492
10/27/2011,8.9284
10/28/2011,9.0058
10/31/2011,8.9
11/1/2011,8.6613
11/2/2011,8.7785
11/3/2011,8.7544
11/4/2011,8.7321
11/7/2011,8.7275
11/8/2011,8.7506
11/9/2011,8.6323
11/10/2011,8.643
11/11/2011,8.6571
11/14/2011,8.6813
11/15/2011,8.5842
11/16/2011,8.5636
11/17/2011,8.5669
11/18/2011,8.6273
11/21/2011,8.5613
11/22/2011,8.6022
11/23/2011,8.5121
11/24/2011,8.5159
11/25/2011,8.4307
11/28/2011,8.5215
11/29/2011,8.4778
11/30/2011,8.5567
12/1/2011,8.589
12/2/2011,8.5702
12/5/2011,8.531
12/6/2011,8.4847
12/7/2011,8.4905
12/8/2011,8.5313
12/9/2011,8.482
12/12/2011,8.4284
12/13/2011,8.3877
12/14/2011,8.2659
12/15/2011,8.2587
12/16/2011,8.2698
12/19/2011,8.2558
12/20/2011,8.2914
12/21/2011,8.2734
12/22/2011,8.2705
12/23/2011,8.2742
12/27/2011,8.2631
12/28/2011,8.2607
12/29/2011,8.1461
12/30/2011,8.1588
1/2/2012,8.1529
1/3/2012,8.1941
1/4/2012,8.1528
1/5/2012,8.098
1/6/2012,8.0689
1/9/2012,8.0371
1/10/2012,8.0858
1/11/2012,8.0304
1/12/2012,8.0467
1/13/2012,8.0648
1/16/2012,8.0024
1/17/2012,8.0814
1/18/2012,8.0985
1/19/2012,8.1545
1/20/2012,8.1732
1/23/2012,8.2179
1/24/2012,8.2062
1/25/2012,8.1713
1/26/2012,8.2906
1/27/2012,8.2995
1/30/2012,8.2837
1/31/2012,8.3121
2/1/2012,8.3088
2/2/2012,8.2572
2/3/2012,8.3042
2/6/2012,8.2329
2/7/2012,8.2763
2/8/2012,8.3614
2/9/2012,8.3717
2/10/2012,8.3013
2/13/2012,8.3386
2/14/2012,8.29
2/15/2012,8.2412
2/16/2012,8.1816
2/17/2012,8.2864
2/20/2012,8.3511
2/21/2012,8.3258
2/22/2012,8.332
2/23/2012,8.3787
2/24/2012,8.447
2/27/2012,8.4366
2/28/2012,8.4766
2/29/2012,8.4608
3/1/2012,8.3859
3/2/2012,8.3237
3/5/2012,8.3392
3/6/2012,8.3024
3/7/2012,8.2855
3/8/2012,8.3664
3/9/2012,8.3231
3/12/2012,8.3013
3/13/2012,8.2663
3/14/2012,8.2719
3/15/2012,8.2682
3/16/2012,8.2926
3/19/2012,8.3092
3/20/2012,8.3395
3/21/2012,8.3553
3/22/2012,8.3039
3/23/2012,8.345
3/26/2012,8.3699
3/27/2012,8.3974
3/28/2012,8.3967
3/29/2012,8.3652
3/30/2012,8.4089
4/2/2012,8.3836
4/3/2012,8.3781
4/4/2012,8.2764
4/5/2012,8.2398
4/10/2012,8.276
4/11/2012,8.2741
4/12/2012,8.2961
4/13/2012,8.2869
4/16/2012,8.225
4/17/2012,8.2758
4/18/2012,8.2468
4/19/2012,8.2492
4/20/2012,8.315
4/23/2012,8.2786
4/24/2012,8.2979
4/25/2012,8.3269
4/26/2012,8.3069
4/27/2012,8.32
4/30/2012,8.2976
5/2/2012,8.2397
5/3/2012,8.2473
5/4/2012,8.2812
5/7/2012,8.1984
5/8/2012,8.1969
5/9/2012,8.1726
5/10/2012,8.184
5/11/2012,8.1681
5/14/2012,8.1325
5/15/2012,8.1156
5/16/2012,8.0527
5/17/2012,8.0216
5/18/2012,8.0465
5/21/2012,8.0604
5/22/2012,8.0643
5/23/2012,8.0132
5/24/2012,7.9542
5/25/2012,7.947
5/28/2012,7.956
5/29/2012,7.9301
5/30/2012,7.892
5/31/2012,7.8989
6/1/2012,7.8486
6/4/2012,7.9149
6/5/2012,7.9153
6/6/2012,7.9453
6/7/2012,8.0152
6/8/2012,7.9486
6/11/2012,7.9604
6/12/2012,7.9594
6/13/2012,7.96
6/14/2012,7.9411
6/15/2012,8.0258
6/18/2012,8.0232
6/19/2012,8.0203
6/20/2012,8.0809
6/21/2012,8.0643
6/22/2012,7.9809
6/25/2012,7.9465
6/26/2012,7.9387
6/27/2012,7.933
6/28/2012,7.8959
6/29/2012,8.0011
7/2/2012,7.9948
7/3/2012,7.9883
7/4/2012,7.9727
7/5/2012,7.8992
7/6/2012,7.8786
7/9/2012,7.8336
7/10/2012,7.8215
7/11/2012,7.7828
7/12/2012,7.7619
7/13/2012,7.7849
7/16/2012,7.7687
7/17/2012,7.8282
7/18/2012,7.7937
7/19/2012,7.8317
7/20/2012,7.7775
7/23/2012,7.7303
7/24/2012,7.7199
7/25/2012,7.7518
7/26/2012,7.8283
7/27/2012,7.8591
7/30/2012,7.8123
7/31/2012,7.8147
8/1/2012,7.8322
8/2/2012,7.8612
8/3/2012,7.8031
8/6/2012,7.8904
8/7/2012,7.9175
8/8/2012,7.8473
8/9/2012,7.8226
8/10/2012,7.7989
8/13/2012,7.8509
8/14/2012,7.8545
8/15/2012,7.8104
8/16/2012,7.8172
8/17/2012,7.8445
8/20/2012,7.8235
8/21/2012,7.9015
8/22/2012,7.9067
8/23/2012,7.976
8/24/2012,7.9492
8/27/2012,7.9666
8/28/2012,7.9719
8/29/2012,7.9696
8/30/2012,7.9649
8/31/2012,8.0062
9/3/2012,7.9686
9/4/2012,7.9843
9/5/2012,7.986
9/6/2012,8.0177
9/7/2012,8.0604
9/10/2012,8.097
9/11/2012,8.1016
9/12/2012,8.1592
9/13/2012,8.1733
9/14/2012,8.2696
9/17/2012,8.2745
9/18/2012,8.2496
9/19/2012,8.204
9/20/2012,8.1668
9/21/2012,8.1895
9/24/2012,8.1491
9/25/2012,8.1566
9/26/2012,8.0961
9/27/2012,8.115
9/28/2012,8.1261
10/1/2012,8.0926
10/2/2012,8.1779
10/3/2012,8.1707
10/4/2012,8.209
10/5/2012,8.2226
10/8/2012,8.1498
10/9/2012,8.1465
10/10/2012,8.121
10/11/2012,8.1086
10/12/2012,8.1267
10/15/2012,8.1318
10/16/2012,8.1728
10/17/2012,8.2059
10/18/2012,8.2006
10/19/2012,8.1514
10/22/2012,8.1705
10/23/2012,8.1308
10/24/2012,8.0858
10/25/2012,8.1102
10/26/2012,8.0661
10/29/2012,8.053
10/30/2012,8.0884
10/31/2012,8.1041
11/1/2012,8.097
11/2/2012,8.0205
11/5/2012,7.982
11/6/2012,8.0166
11/7/2012,7.977
11/8/2012,7.9698
11/9/2012,7.9277
11/12/2012,7.9333
11/13/2012,7.9116
11/14/2012,7.9222
11/15/2012,7.952
11/16/2012,7.9471
11/19/2012,7.9569
11/20/2012,7.9837
11/21/2012,7.98
11/22/2012,8.0349
11/23/2012,8.0406
11/26/2012,8.0707
11/27/2012,8.0647
11/28/2012,8.026
11/29/2012,8.0917
11/30/2012,8.0899
12/3/2012,8.1328
12/4/2012,8.1506
12/5/2012,8.1395
12/6/2012,8.1439
12/7/2012,8.0358
12/10/2012,8.0684
12/11/2012,8.1157
12/12/2012,8.148
12/13/2012,8.1849
12/14/2012,8.1704
12/17/2012,8.2105
12/18/2012,8.2079
12/19/2012,8.2902
12/20/2012,8.2554
12/21/2012,8.2311
12/24/2012,8.2394
12/27/2012,8.274
12/28/2012,8.2172
12/31/2012,8.2207
1/2/2013,8.2663
1/3/2013,8.1703
1/4/2013,8.1073
1/7/2013,8.123
1/8/2013,8.1462
1/9/2013,8.1288
1/10/2013,8.163
1/11/2013,8.2523
1/14/2013,8.2985
1/15/2013,8.2837
1/16/2013,8.2552
1/17/2013,8.3165
1/18/2013,8.2879
1/21/2013,8.2892
1/22/2013,8.284
1/23/2013,8.2891
1/24/2013,8.3069
1/25/2013,8.379
1/28/2013,8.3717
1/29/2013,8.3659
1/30/2013,8.4239
1/31/2013,8.4267
2/1/2013,8.4965
2/4/2013,8.4482
2/5/2013,8.4341
2/6/2013,8.4238
2/7/2013,8.442
2/8/2013,8.3392
2/11/2013,8.3458
2/12/2013,8.3771
2/13/2013,8.4014
2/14/2013,8.3062
2/15/2013,8.3044
2/18/2013,8.3391
2/19/2013,8.3356
2/20/2013,8.3401
2/21/2013,8.2274
2/22/2013,8.2289
2/25/2013,8.2982
2/26/2013,8.1481
2/27/2013,8.1563
2/28/2013,8.172
3/1/2013,8.0908
3/4/2013,8.0979
3/5/2013,8.1065
3/6/2013,8.1066
3/7/2013,8.0926
3/8/2013,8.1413
3/11/2013,8.0803
3/12/2013,8.1141
3/13/2013,8.0667
3/14/2013,8.0415
3/15/2013,8.1354
3/18/2013,8.0399
3/19/2013,8.0457
3/20/2013,8.0473
3/21/2013,8.0273
3/22/2013,8.0433
3/25/2013,8.0368
3/26/2013,7.9899
3/27/2013,7.934
3/28/2013,7.96
4/2/2013,7.9379
4/3/2013,7.9639
4/4/2013,7.9484
4/5/2013,8.0272
4/8/2013,8.0786
4/9/2013,8.0879
4/10/2013,8.1053
4/11/2013,8.1288
4/12/2013,8.0819
4/15/2013,8.0931
4/16/2013,8.1178
4/17/2013,8.1041
4/18/2013,8.0632
4/19/2013,8.1021
4/22/2013,8.0592
4/23/2013,8.0267
4/24/2013,8.0352
4/25/2013,8.065
4/26/2013,8.0139
4/29/2013,8.0842
4/30/2013,8.0597
5/2/2013,8.1204
5/3/2013,8.0725
5/6/2013,8.0826
5/7/2013,8.0658
5/8/2013,8.0665
5/9/2013,8.0572
5/10/2013,7.9782
5/13/2013,7.9742
5/14/2013,7.9715
5/15/2013,7.905
5/16/2013,7.9263
5/17/2013,7.904
5/20/2013,7.8903
5/21/2013,7.8955
5/22/2013,7.9232
5/23/2013,7.9055
5/24/2013,7.9341
5/27/2013,7.9201
5/28/2013,7.92
5/29/2013,7.9384
5/30/2013,7.9428
5/31/2013,7.9789
6/3/2013,7.9761
6/4/2013,8.0237
6/5/2013,8.0071
6/6/2013,8.0493
6/7/2013,8.1328
6/10/2013,8.1017
6/11/2013,8.141
6/12/2013,8.1434
6/13/2013,8.168
6/14/2013,8.1558
6/17/2013,8.1688
6/18/2013,8.1963
6/19/2013,8.2139
6/20/2013,8.0892
6/21/2013,8.0832
6/24/2013,8.0415
6/25/2013,8.0707
6/26/2013,8.0065
6/27/2013,8.0132
6/28/2013,8.028
7/1/2013,7.9952
7/2/2013,7.9833
7/3/2013,7.9449
7/4/2013,7.9537
7/5/2013,7.9006
7/8/2013,7.8818
7/9/2013,7.8811
7/10/2013,7.8601
7/11/2013,7.9982
7/12/2013,8.0005
7/15/2013,7.9865
7/16/2013,8.0479
7/17/2013,8.0595
7/18/2013,8.0408
7/19/2013,8.0548
7/22/2013,8.0856
7/23/2013,8.0891
7/24/2013,8.1264
7/25/2013,8.0992
7/26/2013,8.1305
7/29/2013,8.1377
7/30/2013,8.1451
7/31/2013,8.1361
8/1/2013,8.1142
8/2/2013,8.0926
8/5/2013,8.1195
8/6/2013,8.1295
8/7/2013,8.1416
8/8/2013,8.1771
8/9/2013,8.187
8/12/2013,8.1301
8/13/2013,8.1348
8/14/2013,8.1041
8/15/2013,8.1285
8/16/2013,8.1574
8/19/2013,8.1704
8/20/2013,8.2021
8/21/2013,8.1956
8/22/2013,8.155
8/23/2013,8.1759
8/26/2013,8.1803
8/27/2013,8.1651
8/28/2013,8.1686
8/29/2013,8.1214
8/30/2013,8.0979
9/2/2013,8.0822
9/3/2013,8.0621
9/4/2013,8.0608
9/5/2013,8.0778
9/6/2013,8.0269
9/9/2013,8.076
9/10/2013,8.1029
9/11/2013,8.1187
9/12/2013,8.1308
9/13/2013,8.1349
9/16/2013,8.1748
9/17/2013,8.1759
9/18/2013,8.173
9/19/2013,8.2887
9/20/2013,8.2712
9/23/2013,8.265
9/24/2013,8.252
9/25/2013,8.265
9/26/2013,8.2622
9/27/2013,8.2827
9/30/2013,8.2645
10/1/2013,8.2972
10/2/2013,8.2728
10/3/2013,8.3205
10/4/2013,8.3192
10/7/2013,8.3055
10/8/2013,8.3133
10/9/2013,8.2709
10/10/2013,8.2773
10/11/2013,8.3004
10/14/2013,8.283
10/15/2013,8.2334
10/16/2013,8.2725
10/17/2013,8.3299
10/18/2013,8.3431
10/21/2013,8.3309
10/22/2013,8.332
10/23/2013,8.3693
10/24/2013,8.3998
10/25/2013,8.3814
10/28/2013,8.3888
10/29/2013,8.3855
10/30/2013,8.3831
10/31/2013,8.3109
11/1/2013,8.2381
11/4/2013,8.2411
11/5/2013,8.2281
11/6/2013,8.2346
11/7/2013,8.142
11/8/2013,8.1822
11/11/2013,8.1587
11/12/2013,8.1825
11/13/2013,8.1735
11/14/2013,8.1847
11/15/2013,8.2005
11/18/2013,8.2328
11/19/2013,8.2274
11/20/2013,8.2434
11/21/2013,8.2082
11/22/2013,8.2385
11/25/2013,8.2344
11/26/2013,8.253
11/27/2013,8.2839
11/28/2013,8.2809
11/29/2013,8.2956
12/2/2013,8.2479
12/3/2013,8.2717
12/4/2013,8.2789
12/5/2013,8.2811
12/6/2013,8.3103
12/9/2013,8.333
12/10/2013,8.3486
12/11/2013,8.3565
12/12/2013,8.3675
12/13/2013,8.3367
12/16/2013,8.3651
12/17/2013,8.3477
12/18/2013,8.3483
12/19/2013,8.3011
12/20/2013,8.2889
12/23/2013,8.3151
12/24/2013,8.3081
12/27/2013,8.3841
12/30/2013,8.3555
12/31/2013,8.3491
1/2/2014,8.2642
1/3/2014,8.2569
1/6/2014,8.2327
1/7/2014,8.2554
1/8/2014,8.2249
1/9/2014,8.2404
1/10/2014,8.223
1/13/2014,8.2531
1/14/2014,8.2587
1/15/2014,8.2263
1/16/2014,8.236
1/17/2014,8.218
1/20/2014,8.2111
1/21/2014,8.1842
1/22/2014,8.2107
1/23/2014,8.2528
1/24/2014,8.281
1/27/2014,8.2593
1/28/2014,8.2589
1/29/2014,8.2402
1/30/2014,8.2302
1/31/2014,8.1923
2/3/2014,8.1798
2/4/2014,8.1963
2/5/2014,8.2073
2/6/2014,8.177
2/7/2014,8.231
2/10/2014,8.2652
2/11/2014,8.2879
2/12/2014,8.2289
2/13/2014,8.2924
2/14/2014,8.3162
2/17/2014,8.3071
2/18/2014,8.3323
2/19/2014,8.3517
2/20/2014,8.3394
2/21/2014,8.3495
2/24/2014,8.3751
2/25/2014,8.422
2/26/2014,8.4073
2/27/2014,8.3688
2/28/2014,8.4882
3/3/2014,8.4589
3/4/2014,8.4564
3/5/2014,8.4158
3/6/2014,8.4128
3/7/2014,8.5109
3/10/2014,8.5232
3/11/2014,8.504
3/12/2014,8.5344
3/13/2014,8.5566
3/14/2014,8.5385
3/17/2014,8.5895
3/18/2014,8.6083
3/19/2014,8.6212
3/20/2014,8.5718
3/21/2014,8.5792
3/24/2014,8.532
3/25/2014,8.5525
3/26/2014,8.5631
3/27/2014,8.5445
3/28/2014,8.5474
3/31/2014,8.5754
4/1/2014,8.5592
4/2/2014,8.5568
4/3/2014,8.5537
4/4/2014,8.5109
4/7/2014,8.5266
4/8/2014,8.5353
4/9/2014,8.5523
4/10/2014,8.6163
4/11/2014,8.6151
4/14/2014,8.5997
4/15/2014,8.5868
4/16/2014,8.6124
4/17/2014,8.6149
4/22/2014,8.6175
4/23/2014,8.627
4/24/2014,8.6381
4/25/2014,8.652
4/28/2014,8.6689
4/29/2014,8.652
4/30/2014,8.6716
5/2/2014,8.6772
5/5/2014,8.6645
5/6/2014,8.6829
5/7/2014,8.6833
5/8/2014,8.6891
5/9/2014,8.5821
5/12/2014,8.5851
5/13/2014,8.5375
5/14/2014,8.5453
5/15/2014,8.509
5/16/2014,8.5379
5/19/2014,8.5545
5/20/2014,8.547
5/21/2014,8.5253
5/22/2014,8.5224
5/23/2014,8.502
5/26/2014,8.5071
5/27/2014,8.5228
5/28/2014,8.5122
5/29/2014,8.4925
5/30/2014,8.5025
6/2/2014,8.5043
6/3/2014,8.5337
6/4/2014,8.518
6/5/2014,8.4839
